Bat1,Runs,BF,SR,4s,6s,Opposition,Ground,Start Date,Match_ID,Batsman,Player_ID
88,88,88,100,11,0,v New Zealand,Abu Dhabi,09-Nov-18,ODI # 4068,Fakhar Zaman,512191
65,65,77,84.41,8,0,v New Zealand,Dubai (DSC),11-Nov-18,ODI # 4070,Fakhar Zaman,512191
25,25,23,108.69,3,1,v South Africa,Port Elizabeth,19-Jan-19,ODI # 4080,Fakhar Zaman,512191
26,26,44,59.09,3,0,v South Africa,Durban,22-Jan-19,ODI # 4081,Fakhar Zaman,512191
2,2,10,20,0,0,v South Africa,Centurion,25-Jan-19,ODI # 4084,Fakhar Zaman,512191
44,44,44,100,7,0,v South Africa,Johannesburg,27-Jan-19,ODI # 4087,Fakhar Zaman,512191
70,70,73,95.89,10,0,v South Africa,Cape Town,30-Jan-19,ODI # 4090,Fakhar Zaman,512191
3,3,11,27.27,0,0,v England,The Oval,08-May-19,ODI # 4130,Fakhar Zaman,512191
138,138,106,130.18,12,4,v England,Southampton,11-May-19,ODI # 4133,Fakhar Zaman,512191
2,2,4,50,0,0,v England,Bristol,14-May-19,ODI # 4135,Fakhar Zaman,512191
57,57,50,114,5,2,v England,Nottingham,17-May-19,ODI # 4138,Fakhar Zaman,512191
0,0,1,0,0,0,v Sri Lanka,Sharjah,15-Oct-99,ODI # 1514,Shoaib Malik,42657
3*,3,2,150,0,0,v Sri Lanka,Sharjah,18-Oct-99,ODI # 1516,Shoaib Malik,42657
12,12,7,171.42,0,1,v Sri Lanka,Sharjah,22-Oct-99,ODI # 1519,Shoaib Malik,42657
5,5,13,38.46,0,0,v India,Perth,28-Jan-00,ODI # 1550,Shoaib Malik,42657
3*,3,3,100,0,0,v South Africa,Sharjah,24-Mar-00,ODI # 1579,Shoaib Malik,42657
28,28,68,41.17,1,0,v South Africa,Colombo (SSC),12-Jul-00,ODI # 1612,Shoaib Malik,42657
24,24,20,120,1,1,v Sri Lanka,Sharjah,08-Apr-01,ODI # 1704,Shoaib Malik,42657
0,0,3,0,0,0,v Sri Lanka,Sharjah,13-Apr-01,ODI # 1708,Shoaib Malik,42657
44,44,75,58.66,2,0,v Sri Lanka,Sharjah,20-Apr-01,ODI # 1711,Shoaib Malik,42657
9,9,8,112.5,0,0,v England,Lord's,12-Jun-01,ODI # 1722,Shoaib Malik,42657
17*,17,34,50,0,0,v Sri Lanka,Sharjah,27-Oct-01,ODI # 1767,Shoaib Malik,42657
111*,111,130,85.38,9,1,v West Indies,Sharjah,15-Feb-02,ODI # 1808,Shoaib Malik,42657
37,37,70,52.85,4,0,v West Indies,Sharjah,17-Feb-02,ODI # 1810,Shoaib Malik,42657
115,115,142,80.98,12,0,v New Zealand,Lahore,27-Apr-02,ODI # 1835,Shoaib Malik,42657
27,27,56,48.21,2,0,v Australia,Melbourne (Docklands),12-Jun-02,ODI # 1842,Shoaib Malik,42657
12,12,40,30,2,0,v South Africa,Tangier,18-Aug-02,ODI # 1864,Shoaib Malik,42657
25,25,41,60.97,4,0,v Australia,Nairobi (Gym),30-Aug-02,ODI # 1868,Shoaib Malik,42657
3,3,10,30,0,0,v Kenya,Nairobi (Gym),01-Sep-02,ODI # 1869,Shoaib Malik,42657
1,1,14,7.14,0,0,v Australia,Nairobi (Gym),04-Sep-02,ODI # 1871,Shoaib Malik,42657
37,37,94,39.36,3,1,v Australia,Nairobi (Gym),07-Sep-02,ODI # 1873,Shoaib Malik,42657
1,1,7,14.28,0,0,v Sri Lanka,Colombo (RPS),12-Sep-02,ODI # 1874,Shoaib Malik,42657
13,13,15,86.66,1,0,v Zimbabwe,Sharjah,03-Apr-03,ODI # 1994,Shoaib Malik,42657
76,76,58,131.03,7,1,v Kenya,Sharjah,08-Apr-03,ODI # 1999,Shoaib Malik,42657
20,20,14,142.85,1,0,v Sri Lanka,Dambulla,10-May-03,ODI # 2008,Shoaib Malik,42657
9,9,33,27.27,1,0,v New Zealand,Dambulla,11-May-03,ODI # 2009,Shoaib Malik,42657
33,33,54,61.11,1,0,v Sri Lanka,Dambulla,18-May-03,ODI # 2012,Shoaib Malik,42657
74,74,72,102.77,8,1,v New Zealand,Dambulla,20-May-03,ODI # 2015,Shoaib Malik,42657
34,34,45,75.55,6,0,v New Zealand,Dambulla,23-May-03,ODI # 2017,Shoaib Malik,42657
24,24,26,92.3,3,0,v England,Manchester,17-Jun-03,ODI # 2025,Shoaib Malik,42657
2,2,12,16.66,0,0,v England,The Oval,20-Jun-03,ODI # 2026,Shoaib Malik,42657
23,23,46,50,1,0,v England,Lord's,22-Jun-03,ODI # 2027,Shoaib Malik,42657
6,6,9,66.66,1,0,v Bangladesh,Faisalabad,12-Sep-03,ODI # 2042,Shoaib Malik,42657
21,21,18,116.66,0,2,v Bangladesh,Lahore,15-Sep-03,ODI # 2043,Shoaib Malik,42657
17,17,17,100,1,0,v Bangladesh,Rawalpindi,18-Sep-03,ODI # 2044,Shoaib Malik,42657
31,31,20,155,3,1,v Bangladesh,Karachi,21-Sep-03,ODI # 2045,Shoaib Malik,42657
82*,82,41,200,6,6,v South Africa,Lahore,03-Oct-03,ODI # 2046,Shoaib Malik,42657
45,45,53,84.9,2,1,v South Africa,Lahore,05-Oct-03,ODI # 2047,Shoaib Malik,42657
18,18,24,75,2,0,v South Africa,Faisalabad,07-Oct-03,ODI # 2048,Shoaib Malik,42657
5,5,11,45.45,0,0,v South Africa,Rawalpindi,10-Oct-03,ODI # 2049,Shoaib Malik,42657
20,20,29,68.96,0,0,v South Africa,Rawalpindi,12-Oct-03,ODI # 2050,Shoaib Malik,42657
9,9,18,50,0,0,v New Zealand,Lahore,29-Nov-03,ODI # 2068,Shoaib Malik,42657
23,23,22,104.54,2,0,v New Zealand,Lahore,01-Dec-03,ODI # 2071,Shoaib Malik,42657
15,15,7,214.28,1,1,v New Zealand,Faisalabad,03-Dec-03,ODI # 2072,Shoaib Malik,42657
16*,16,18,88.88,3,0,v New Zealand,Rawalpindi,05-Dec-03,ODI # 2073,Shoaib Malik,42657
4,4,5,80,0,0,v New Zealand,Rawalpindi,07-Dec-03,ODI # 2074,Shoaib Malik,42657
4,4,26,15.38,0,0,v New Zealand,Auckland,03-Jan-04,ODI # 2075,Shoaib Malik,42657
9*,9,6,150,2,0,v New Zealand,Queenstown,07-Jan-04,ODI # 2076,Shoaib Malik,42657
0,0,9,0,0,0,v New Zealand,Christchurch,10-Jan-04,ODI # 2078,Shoaib Malik,42657
0,0,5,0,0,0,v New Zealand,Napier,14-Jan-04,ODI # 2081,Shoaib Malik,42657
0,0,2,0,0,0,v New Zealand,Wellington,17-Jan-04,ODI # 2083,Shoaib Malik,42657
7,7,5,140,0,0,v India,Karachi,13-Mar-04,ODI # 2112,Shoaib Malik,42657
30*,30,28,107.14,2,0,v India,Rawalpindi,16-Mar-04,ODI # 2114,Shoaib Malik,42657
2,2,10,20,0,0,v India,Peshawar,19-Mar-04,ODI # 2115,Shoaib Malik,42657
13,13,8,162.5,2,0,v India,Lahore,21-Mar-04,ODI # 2116,Shoaib Malik,42657
65,65,89,73.03,3,1,v India,Lahore,24-Mar-04,ODI # 2117,Shoaib Malik,42657
3,3,8,37.5,0,0,v Bangladesh,Colombo (SSC),17-Jul-04,ODI # 2145,Shoaib Malik,42657
118,118,110,107.27,10,2,v Hong Kong,Colombo (SSC),18-Jul-04,ODI # 2147,Shoaib Malik,42657
4,4,14,28.57,1,0,v Sri Lanka,Colombo (RPS),21-Jul-04,ODI # 2150,Shoaib Malik,42657
143,143,127,112.59,18,1,v India,Colombo (RPS),25-Jul-04,ODI # 2152,Shoaib Malik,42657
48,48,56,85.71,7,0,v Bangladesh,Colombo (RPS),29-Jul-04,ODI # 2154,Shoaib Malik,42657
68,68,67,101.49,7,0,v India,Amstelveen,21-Aug-04,ODI # 2157,Shoaib Malik,42657
36,36,58,62.06,3,0,v Australia,Amstelveen,28-Aug-04,ODI # 2162,Shoaib Malik,42657
2,2,9,22.22,0,0,v Australia,Lord's,04-Sep-04,ODI # 2166,Shoaib Malik,42657
0,0,5,0,0,0,v Kenya,Birmingham,14-Sep-04,ODI # 2174,Shoaib Malik,42657
5,5,7,71.42,1,0,v India,Birmingham,19-Sep-04,ODI # 2179,Shoaib Malik,42657
17,17,58,29.31,1,0,v West Indies,Southampton,22-Sep-04,ODI # 2181,Shoaib Malik,42657
1,1,8,12.5,0,0,v Zimbabwe,Multan,30-Sep-04,ODI # 2183,Shoaib Malik,42657
80,80,104,76.92,4,1,v Zimbabwe,Peshawar,03-Oct-04,ODI # 2184,Shoaib Malik,42657
86*,86,103,83.49,3,1,v Sri Lanka,Karachi,06-Oct-04,ODI # 2185,Shoaib Malik,42657
56,56,62,90.32,4,0,v Sri Lanka,Lahore,14-Oct-04,ODI # 2187,Shoaib Malik,42657
37,37,55,67.27,3,0,v Sri Lanka,Lahore,16-Oct-04,ODI # 2188,Shoaib Malik,42657
61,61,55,110.9,5,2,v India,Kolkata,13-Nov-04,ODI # 2192,Shoaib Malik,42657
31,31,43,72.09,4,0,v Australia,Hobart,16-Jan-05,ODI # 2205,Shoaib Malik,42657
60,60,60,100,6,0,v West Indies,Brisbane,19-Jan-05,ODI # 2206,Shoaib Malik,42657
8,8,29,27.58,0,0,v Australia,Sydney,23-Jan-05,ODI # 2209,Shoaib Malik,42657
7,7,18,38.88,0,0,v West Indies,Adelaide,28-Jan-05,ODI # 2213,Shoaib Malik,42657
1,1,1,100,0,0,v Australia,Perth,30-Jan-05,ODI # 2215,Shoaib Malik,42657
8*,8,6,133.33,0,0,v West Indies,Perth,01-Feb-05,ODI # 2218,Shoaib Malik,42657
66,66,89,74.15,3,2,v Australia,Melbourne,04-Feb-05,ODI # 2220,Shoaib Malik,42657
14,14,23,60.86,0,0,v Australia,Sydney,06-Feb-05,ODI # 2222,Shoaib Malik,42657
4,4,5,80,1,0,v India,Kochi,02-Apr-05,ODI # 2235,Shoaib Malik,42657
12,12,12,100,1,0,v India,Visakhapatnam,05-Apr-05,ODI # 2236,Shoaib Malik,42657
75,75,79,94.93,7,2,v India,Jamshedpur,09-Apr-05,ODI # 2237,Shoaib Malik,42657
65,65,65,100,3,0,v India,Ahmedabad,12-Apr-05,ODI # 2238,Shoaib Malik,42657
41,41,60,68.33,5,1,v India,Kanpur,15-Apr-05,ODI # 2239,Shoaib Malik,42657
72,72,87,82.75,8,0,v India,Delhi,17-Apr-05,ODI # 2240,Shoaib Malik,42657
13,13,26,50,0,0,v West Indies,Kingstown,18-May-05,ODI # 2246,Shoaib Malik,42657
51,51,91,56.04,3,0,v West Indies,Gros Islet,21-May-05,ODI # 2247,Shoaib Malik,42657
50,50,60,83.33,0,0,v England,Lahore,10-Dec-05,ODI # 2304,Shoaib Malik,42657
1*,1,1,100,0,0,v England,Karachi,15-Dec-05,ODI # 2306,Shoaib Malik,42657
23,23,32,71.87,0,0,v England,Rawalpindi,19-Dec-05,ODI # 2307,Shoaib Malik,42657
8,8,13,61.53,1,0,v England,Rawalpindi,21-Dec-05,ODI # 2308,Shoaib Malik,42657
90,90,67,134.32,9,3,v India,Peshawar,06-Feb-06,ODI # 2324,Shoaib Malik,42657
95,95,110,86.36,13,0,v India,Rawalpindi,11-Feb-06,ODI # 2327,Shoaib Malik,42657
108,108,120,90,11,1,v India,Lahore,13-Feb-06,ODI # 2329,Shoaib Malik,42657
9,9,25,36,1,0,v India,Multan,16-Feb-06,ODI # 2331,Shoaib Malik,42657
12,12,17,70.58,2,0,v India,Karachi,19-Feb-06,ODI # 2333,Shoaib Malik,42657
7,7,18,38.88,0,0,v Sri Lanka,Colombo (RPS),17-Mar-06,ODI # 2351,Shoaib Malik,42657
17,17,33,51.51,2,0,v Sri Lanka,Colombo (RPS),19-Mar-06,ODI # 2352,Shoaib Malik,42657
46,46,38,121.05,9,0,v Sri Lanka,Colombo (SSC),22-Mar-06,ODI # 2354,Shoaib Malik,42657
12,12,34,35.29,2,0,v India,Abu Dhabi,18-Apr-06,ODI # 2363,Shoaib Malik,42657
45,45,70,64.28,5,0,v India,Abu Dhabi,19-Apr-06,ODI # 2364,Shoaib Malik,42657
22,22,30,73.33,4,0,v Scotland,Edinburgh,27-Jun-06,ODI # 2387,Shoaib Malik,42657
5,5,7,71.42,0,0,v England,Cardiff,30-Aug-06,ODI # 2408,Shoaib Malik,42657
10,10,24,41.66,0,0,v England,Lord's,02-Sep-06,ODI # 2409,Shoaib Malik,42657
1,1,4,25,0,0,v England,Southampton,05-Sep-06,ODI # 2410,Shoaib Malik,42657
0,0,2,0,0,0,v England,Nottingham,08-Sep-06,ODI # 2411,Shoaib Malik,42657
46*,46,59,77.96,1,1,v Sri Lanka,Jaipur,17-Oct-06,ODI # 2431,Shoaib Malik,42657
52,52,70,74.28,4,0,v New Zealand,Mohali,25-Oct-06,ODI # 2436,Shoaib Malik,42657
0,0,3,0,0,0,v South Africa,Mohali,27-Oct-06,ODI # 2438,Shoaib Malik,42657
6,6,8,75,0,0,v West Indies,Faisalabad,07-Dec-06,ODI # 2460,Shoaib Malik,42657
21*,21,29,72.41,2,0,v West Indies,Lahore,10-Dec-06,ODI # 2463,Shoaib Malik,42657
0,0,12,0,0,0,v West Indies,Multan,13-Dec-06,ODI # 2464,Shoaib Malik,42657
34*,34,36,94.44,4,0,v West Indies,Karachi,16-Dec-06,ODI # 2466,Shoaib Malik,42657
52*,52,84,61.9,3,2,v South Africa,Centurion,04-Feb-07,ODI # 2506,Shoaib Malik,42657
41,41,51,80.39,1,0,v South Africa,Port Elizabeth,09-Feb-07,ODI # 2517,Shoaib Malik,42657
19,19,36,52.77,1,0,v South Africa,Cape Town,11-Feb-07,ODI # 2521,Shoaib Malik,42657
43*,43,70,61.42,5,0,v South Africa,Johannesburg,14-Feb-07,ODI # 2523,Shoaib Malik,42657
62,62,54,114.81,6,1,v West Indies,Kingston,13-Mar-07,ODI # 2531,Shoaib Malik,42657
9,9,25,36,2,0,v Ireland,Kingston,17-Mar-07,ODI # 2539,Shoaib Malik,42657
21,21,32,65.62,2,1,v Zimbabwe,Kingston,21-Mar-07,ODI # 2547,Shoaib Malik,42657
11,11,27,40.74,0,0,v Sri Lanka,Abu Dhabi,18-May-07,ODI # 2584,Shoaib Malik,42657
27,27,19,142.1,2,1,v Sri Lanka,Abu Dhabi,20-May-07,ODI # 2585,Shoaib Malik,42657
79*,79,85,92.94,4,4,v Sri Lanka,Abu Dhabi,22-May-07,ODI # 2586,Shoaib Malik,42657
18,18,14,128.57,3,0,v South Africa,Lahore,18-Oct-07,ODI # 2633,Shoaib Malik,42657
56,56,52,107.69,0,4,v South Africa,Lahore,20-Oct-07,ODI # 2635,Shoaib Malik,42657
42,42,62,67.74,2,1,v South Africa,Faisalabad,23-Oct-07,ODI # 2637,Shoaib Malik,42657
45,45,54,83.33,4,0,v South Africa,Multan,26-Oct-07,ODI # 2639,Shoaib Malik,42657
23,23,32,71.87,3,0,v South Africa,Lahore,29-Oct-07,ODI # 2642,Shoaib Malik,42657
2,2,8,25,0,0,v India,Guwahati,05-Nov-07,ODI # 2643,Shoaib Malik,42657
25,25,28,89.28,2,0,v India,Mohali,08-Nov-07,ODI # 2644,Shoaib Malik,42657
12,12,32,37.5,2,0,v India,Kanpur,11-Nov-07,ODI # 2645,Shoaib Malik,42657
31,31,55,56.36,3,0,v India,Gwalior,15-Nov-07,ODI # 2646,Shoaib Malik,42657
89,89,82,108.53,6,2,v India,Jaipur,18-Nov-07,ODI # 2647,Shoaib Malik,42657
63,63,56,112.5,1,2,v Zimbabwe,Karachi,21-Jan-08,ODI # 2662,Shoaib Malik,42657
4,4,16,25,0,0,v Zimbabwe,Hyderabad (Sind),24-Jan-08,ODI # 2663,Shoaib Malik,42657
3,3,9,33.33,0,0,v Zimbabwe,Multan,27-Jan-08,ODI # 2665,Shoaib Malik,42657
88,88,99,88.88,10,0,v Zimbabwe,Faisalabad,30-Jan-08,ODI # 2667,Shoaib Malik,42657
85,85,75,113.33,7,0,v Bangladesh,Lahore,08-Apr-08,ODI # 2696,Shoaib Malik,42657
4*,4,1,400,1,0,v Bangladesh,Faisalabad,11-Apr-08,ODI # 2698,Shoaib Malik,42657
33,33,45,73.33,0,0,v Bangladesh,Lahore,13-Apr-08,ODI # 2700,Shoaib Malik,42657
27,27,27,100,2,0,v Bangladesh,Karachi,19-Apr-08,ODI # 2703,Shoaib Malik,42657
9,9,19,47.36,0,0,v Bangladesh,Dhaka,08-Jun-08,ODI # 2704,Shoaib Malik,42657
53,53,67,79.1,3,1,v India,Dhaka,10-Jun-08,ODI # 2705,Shoaib Malik,42657
11*,11,8,137.5,2,0,v India,Dhaka,14-Jun-08,ODI # 2707,Shoaib Malik,42657
35,35,32,109.37,7,0,v Hong Kong,Karachi,24-Jun-08,ODI # 2712,Shoaib Malik,42657
125*,125,119,105.04,16,1,v India,Karachi,26-Jun-08,ODI # 2717,Shoaib Malik,42657
52,52,79,65.82,3,0,v Sri Lanka,Karachi,29-Jun-08,ODI # 2723,Shoaib Malik,42657
66,66,50,132,6,1,v West Indies,Abu Dhabi,12-Nov-08,ODI # 2773,Shoaib Malik,42657
10,10,24,41.66,0,0,v West Indies,Abu Dhabi,14-Nov-08,ODI # 2775,Shoaib Malik,42657
13,13,14,92.85,0,0,v West Indies,Abu Dhabi,16-Nov-08,ODI # 2776,Shoaib Malik,42657
11*,11,10,110,1,0,v Sri Lanka,Karachi,20-Jan-09,ODI # 2798,Shoaib Malik,42657
54,54,52,103.84,5,1,v Sri Lanka,Karachi,21-Jan-09,ODI # 2800,Shoaib Malik,42657
19,19,32,59.37,2,0,v Sri Lanka,Lahore,24-Jan-09,ODI # 2803,Shoaib Malik,42657
24,24,53,45.28,1,0,v Australia,Dubai (DSC),22-Apr-09,ODI # 2845,Shoaib Malik,42657
7,7,12,58.33,1,0,v Australia,Dubai (DSC),24-Apr-09,ODI # 2846,Shoaib Malik,42657
30,30,56,53.57,2,0,v Australia,Abu Dhabi,27-Apr-09,ODI # 2847,Shoaib Malik,42657
27,27,33,81.81,1,0,v Australia,Abu Dhabi,01-May-09,ODI # 2848,Shoaib Malik,42657
9,9,19,47.36,1,0,v Sri Lanka,Dambulla,30-Jul-09,ODI # 2864,Shoaib Malik,42657
0,0,4,0,0,0,v Sri Lanka,Dambulla,01-Aug-09,ODI # 2866,Shoaib Malik,42657
12,12,18,66.66,1,0,v Sri Lanka,Dambulla,03-Aug-09,ODI # 2867,Shoaib Malik,42657
23,23,39,58.97,2,1,v West Indies,Johannesburg,23-Sep-09,ODI # 2894,Shoaib Malik,42657
128,128,126,101.58,16,0,v India,Centurion,26-Sep-09,ODI # 2898,Shoaib Malik,42657
27,27,37,72.97,1,1,v Australia,Centurion,30-Sep-09,ODI # 2903,Shoaib Malik,42657
2,2,7,28.57,0,0,v New Zealand,Johannesburg,03-Oct-09,ODI # 2906,Shoaib Malik,42657
26,26,27,96.29,3,0,v New Zealand,Abu Dhabi,06-Nov-09,ODI # 2924,Shoaib Malik,42657
11,11,21,52.38,1,0,v New Zealand,Abu Dhabi,09-Nov-09,ODI # 2927,Shoaib Malik,42657
28,28,33,84.84,2,0,v Australia,Brisbane,22-Jan-10,ODI # 2944,Shoaib Malik,42657
2,2,24,8.33,0,0,v Australia,Sydney,24-Jan-10,ODI # 2945,Shoaib Malik,42657
36,36,62,58.06,3,0,v Australia,Perth,31-Jan-10,ODI # 2948,Shoaib Malik,42657
8,8,14,57.14,0,0,v Sri Lanka,Dambulla,15-Jun-10,ODI # 2991,Shoaib Malik,42657
39,39,46,84.78,3,0,v India,Dambulla,19-Jun-10,ODI # 2996,Shoaib Malik,42657
2,2,5,40,0,0,v Zimbabwe,Bulawayo,08-Sep-11,ODI # 3188,Shoaib Malik,42657
14,14,14,100,1,0,v Zimbabwe,Harare,14-Sep-11,ODI # 3194,Shoaib Malik,42657
2,2,22,9.09,0,0,v Sri Lanka,Sharjah,20-Nov-11,ODI # 3215,Shoaib Malik,42657
0,0,1,0,0,0,v Sri Lanka,Abu Dhabi,23-Nov-11,ODI # 3216,Shoaib Malik,42657
17,17,20,85,2,0,v Bangladesh,Dhaka,03-Dec-11,ODI # 3220,Shoaib Malik,42657
0,0,2,0,0,0,v Bangladesh,Chattogram,06-Dec-11,ODI # 3222,Shoaib Malik,42657
7,7,23,30.43,1,0,v England,Abu Dhabi,13-Feb-12,ODI # 3238,Shoaib Malik,42657
23,23,33,69.69,0,0,v England,Dubai (DSC),21-Feb-12,ODI # 3247,Shoaib Malik,42657
34*,34,35,97.14,3,0,v India,Chennai,30-Dec-12,ODI # 3314,Shoaib Malik,42657
24,24,30,80,2,0,v India,Kolkata,03-Jan-13,ODI # 3315,Shoaib Malik,42657
5,5,13,38.46,1,0,v India,Delhi,06-Jan-13,ODI # 3316,Shoaib Malik,42657
19,19,21,90.47,2,0,v South Africa,Bloemfontein,10-Mar-13,ODI # 3343,Shoaib Malik,42657
35*,35,38,92.1,4,1,v South Africa,Centurion,15-Mar-13,ODI # 3346,Shoaib Malik,42657
4,4,12,33.33,0,0,v South Africa,Johannesburg,17-Mar-13,ODI # 3347,Shoaib Malik,42657
19*,19,19,100,3,0,v South Africa,Durban,21-Mar-13,ODI # 3348,Shoaib Malik,42657
28,28,31,90.32,1,1,v South Africa,Benoni,24-Mar-13,ODI # 3350,Shoaib Malik,42657
1*,1,1,100,0,0,v Ireland,Dublin,23-May-13,ODI # 3357,Shoaib Malik,42657
43,43,58,74.13,6,0,v Ireland,Dublin,26-May-13,ODI # 3358,Shoaib Malik,42657
0,0,1,0,0,0,v West Indies,The Oval,07-Jun-13,ODI # 3364,Shoaib Malik,42657
8,8,29,27.58,0,0,v South Africa,Birmingham,10-Jun-13,ODI # 3367,Shoaib Malik,42657
17,17,23,73.91,2,0,v India,Birmingham,15-Jun-13,ODI # 3372,Shoaib Malik,42657
112,112,76,147.36,12,2,v Zimbabwe,Lahore,26-May-15,ODI # 3651,Shoaib Malik,42657
36*,36,20,180,4,1,v Zimbabwe,Lahore,29-May-15,ODI # 3652,Shoaib Malik,42657
3,3,7,42.85,0,0,v Zimbabwe,Lahore,31-May-15,ODI # 3653,Shoaib Malik,42657
55*,55,45,122.22,4,2,v Sri Lanka,Dambulla,11-Jul-15,ODI # 3664,Shoaib Malik,42657
51,51,51,100,2,3,v Sri Lanka,Pallekele,15-Jul-15,ODI # 3669,Shoaib Malik,42657
42*,42,29,144.82,5,0,v Sri Lanka,Colombo (RPS),19-Jul-15,ODI # 3670,Shoaib Malik,42657
29*,29,16,181.25,0,4,v Sri Lanka,Colombo (RPS),22-Jul-15,ODI # 3671,Shoaib Malik,42657
11,11,10,110,1,0,v Sri Lanka,Hambantota,26-Jul-15,ODI # 3672,Shoaib Malik,42657
31,31,49,63.26,2,1,v Zimbabwe,Harare,01-Oct-15,ODI # 3685,Shoaib Malik,42657
96*,96,106,90.56,8,1,v Zimbabwe,Harare,03-Oct-15,ODI # 3686,Shoaib Malik,42657
34*,34,28,121.42,5,1,v Zimbabwe,Harare,05-Oct-15,ODI # 3687,Shoaib Malik,42657
26,26,35,74.28,3,0,v England,Abu Dhabi,11-Nov-15,ODI # 3707,Shoaib Malik,42657
13,13,25,52,0,0,v England,Abu Dhabi,13-Nov-15,ODI # 3708,Shoaib Malik,42657
16,16,29,55.17,0,0,v England,Sharjah,17-Nov-15,ODI # 3710,Shoaib Malik,42657
52,52,34,152.94,3,2,v England,Dubai (DSC),20-Nov-15,ODI # 3712,Shoaib Malik,42657
32,32,27,118.51,3,1,v New Zealand,Auckland,31-Jan-16,ODI # 3730,Shoaib Malik,42657
57*,57,37,154.05,6,2,v Ireland,Dublin (Malahide),18-Aug-16,ODI # 3767,Shoaib Malik,42657
17,17,25,68,0,0,v England,Southampton,24-Aug-16,ODI # 3770,Shoaib Malik,42657
28,28,35,80,1,1,v England,Lord's,27-Aug-16,ODI # 3771,Shoaib Malik,42657
1,1,7,14.28,0,0,v England,Nottingham,30-Aug-16,ODI # 3773,Shoaib Malik,42657
77,77,80,96.25,5,2,v England,Cardiff,04-Sep-16,ODI # 3777,Shoaib Malik,42657
6,6,12,50,0,0,v West Indies,Sharjah,30-Sep-16,ODI # 3784,Shoaib Malik,42657
90,90,84,107.14,3,6,v West Indies,Sharjah,02-Oct-16,ODI # 3788,Shoaib Malik,42657
5,5,6,83.33,0,0,v West Indies,Abu Dhabi,05-Oct-16,ODI # 3789,Shoaib Malik,42657
42*,42,52,80.76,5,1,v Australia,Melbourne,15-Jan-17,ODI # 3818,Shoaib Malik,42657
39,39,41,95.12,3,1,v Australia,Perth,19-Jan-17,ODI # 3820,Shoaib Malik,42657
47,47,61,77.04,1,1,v Australia,Sydney,22-Jan-17,ODI # 3822,Shoaib Malik,42657
10*,10,13,76.92,0,0,v Australia,Adelaide,26-Jan-17,ODI # 3826,Shoaib Malik,42657
53,53,38,139.47,6,2,v West Indies,Providence,07-Apr-17,ODI # 3861,Shoaib Malik,42657
9,9,17,52.94,0,0,v West Indies,Providence,09-Apr-17,ODI # 3862,Shoaib Malik,42657
101*,101,111,90.99,10,2,v West Indies,Providence,11-Apr-17,ODI # 3863,Shoaib Malik,42657
15,15,9,166.66,2,1,v India,Birmingham,04-Jun-17,ODI # 3878,Shoaib Malik,42657
16*,16,14,114.28,3,0,v South Africa,Birmingham,07-Jun-17,ODI # 3881,Shoaib Malik,42657
11,11,20,55,1,0,v Sri Lanka,Cardiff,12-Jun-17,ODI # 3888,Shoaib Malik,42657
12,12,16,75,0,1,v India,The Oval,18-Jun-17,ODI # 3894,Shoaib Malik,42657
81,81,61,132.78,5,2,v Sri Lanka,Dubai (DSC),13-Oct-17,ODI # 3922,Shoaib Malik,42657
11,11,15,73.33,1,0,v Sri Lanka,Abu Dhabi,16-Oct-17,ODI # 3924,Shoaib Malik,42657
0*,0,0,-,0,0,v Sri Lanka,Abu Dhabi,18-Oct-17,ODI # 3926,Shoaib Malik,42657
69*,69,81,85.18,2,3,v Sri Lanka,Sharjah,20-Oct-17,ODI # 3927,Shoaib Malik,42657
13,13,14,92.85,3,0,v New Zealand,Wellington,06-Jan-18,ODI # 3946,Shoaib Malik,42657
27,27,46,58.69,1,2,v New Zealand,Nelson,09-Jan-18,ODI # 3947,Shoaib Malik,42657
3,3,27,11.11,0,0,v New Zealand,Dunedin,13-Jan-18,ODI # 3949,Shoaib Malik,42657
6,6,8,75,1,0,v New Zealand,Hamilton,16-Jan-18,ODI # 3953,Shoaib Malik,42657
22,22,22,100,0,1,v Zimbabwe,Bulawayo,13-Jul-18,ODI # 4015,Shoaib Malik,42657
18,18,15,120,2,0,v Zimbabwe,Bulawayo,22-Jul-18,ODI # 4021,Shoaib Malik,42657
9*,9,11,81.81,1,0,v Hong Kong,Dubai (DSC),16-Sep-18,ODI # 4037,Shoaib Malik,42657
43,43,67,64.17,1,1,v India,Dubai (DSC),19-Sep-18,ODI # 4040,Shoaib Malik,42657
51*,51,43,118.6,3,1,v Afghanistan,Abu Dhabi,21-Sep-18,ODI # 4043,Shoaib Malik,42657
78,78,90,86.66,4,2,v India,Dubai (DSC),23-Sep-18,ODI # 4044,Shoaib Malik,42657
30,30,51,58.82,2,0,v Bangladesh,Abu Dhabi,26-Sep-18,ODI # 4047,Shoaib Malik,42657
30,30,50,60,3,0,v New Zealand,Abu Dhabi,07-Nov-18,ODI # 4066,Shoaib Malik,42657
10,10,13,76.92,1,0,v New Zealand,Abu Dhabi,09-Nov-18,ODI # 4068,Shoaib Malik,42657
18,18,18,100,0,0,v New Zealand,Dubai (DSC),11-Nov-18,ODI # 4070,Shoaib Malik,42657
12,12,17,70.58,1,0,v South Africa,Port Elizabeth,19-Jan-19,ODI # 4080,Shoaib Malik,42657
